GridID,X_Lon,Y_Lat,M8H_O3
1138,99.45,22.25,96.0
1139,99.55,22.25,97.0
1140,99.65,22.25,97.0
1141,99.75,22.25,97.0
1142,99.85,22.25,95.0
1143,99.95,22.25,94.0
1144,100.05,22.25,91.0
1145,100.15,22.25,88.0
1146,100.25,22.25,86.0
1147,100.35,22.25,86.0
1148,100.45,22.25,84.0
1149,100.55,22.25,83.0
1150,100.65,22.25,77.0
1151,100.75,22.25,75.0
1152,100.85,22.25,75.0
1153,100.95,22.25,72.0
1154,101.05,22.25,70.0
1155,101.15,22.25,66.0
1156,101.25,22.25,64.0
1157,101.35,22.25,62.0
1158,101.45,22.25,62.0
1159,101.55,22.25,62.0
1172,106.75,22.25,83.0
1173,106.85,22.25,83.0
1174,106.95,22.25,83.0
1175,107.05,22.25,84.0
1176,107.15,22.25,84.0
1177,107.25,22.25,84.0
1178,107.35,22.25,84.0
1179,107.45,22.25,84.0
1180,107.55,22.25,85.0
1181,107.65,22.25,84.0
1182,107.75,22.25,85.0
1183,107.85,22.25,85.0
1184,107.95,22.25,86.0
1185,108.05,22.25,87.0
1186,108.15,22.25,88.0
1187,108.25,22.25,89.0
1188,108.35,22.25,90.0
1189,108.45,22.25,91.0
1190,108.55,22.25,91.0
1191,108.65,22.25,89.0
1192,108.75,22.25,88.0
1193,108.85,22.25,88.0
1194,108.95,22.25,88.0
1195,109.05,22.25,88.0
1196,109.15,22.25,87.0
1197,109.25,22.25,87.0
1198,109.35,22.25,87.0
1199,109.45,22.25,88.0
1200,109.55,22.25,88.0
1201,109.65,22.25,85.0
1202,109.75,22.25,86.0
1203,109.85,22.25,86.0
1204,109.95,22.25,87.0
1205,110.05,22.25,88.0
1206,110.15,22.25,88.0
1207,110.25,22.25,88.0
1208,110.35,22.25,86.0
1209,110.45,22.25,85.0
1210,110.55,22.25,86.0
1211,110.65,22.25,86.0
1212,110.75,22.25,84.0
1213,110.85,22.25,84.0
1214,110.95,22.25,84.0
1215,111.05,22.25,81.0
1216,111.15,22.25,82.0
1217,111.25,22.25,82.0
1218,111.35,22.25,83.0
1219,111.45,22.25,84.0
1220,111.55,22.25,85.0
1221,111.65,22.25,85.0
1222,111.75,22.25,86.0
1223,111.85,22.25,87.0
1224,111.95,22.25,79.0
1225,112.05,22.25,76.0
1226,112.15,22.25,73.0
1227,112.25,22.25,72.0
1228,112.35,22.25,73.0
1229,112.45,22.25,72.0
1230,112.55,22.25,70.0
1231,112.65,22.25,70.0
1232,112.75,22.25,71.0
1233,112.85,22.25,72.0
1234,112.95,22.25,73.0
1235,113.05,22.25,71.0
1236,113.15,22.25,69.0
1237,113.25,22.25,69.0
1238,113.35,22.25,69.0
1239,113.45,22.25,59.0
1240,113.55,22.25,59.0
1242,113.95,22.25,69.0
1244,114.15,22.25,70.0
1245,114.25,22.25,66.0
1248,120.75,22.25,73.0
1249,120.85,22.25,74.0
1253,99.35,22.35,98.0
1254,99.45,22.35,98.0
1255,99.55,22.35,99.0
1256,99.65,22.35,99.0
1257,99.75,22.35,96.0
1258,99.85,22.35,94.0
1259,99.95,22.35,94.0
1260,100.05,22.35,93.0
1261,100.15,22.35,88.0
1262,100.25,22.35,86.0
1263,100.35,22.35,86.0
1264,100.45,22.35,84.0
1265,100.55,22.35,83.0
1266,100.65,22.35,83.0
1267,100.75,22.35,78.0
1268,100.85,22.35,75.0
1269,100.95,22.35,74.0
1270,101.05,22.35,69.0
1271,101.15,22.35,69.0
1272,101.25,22.35,69.0
1273,101.35,22.35,67.0
1274,101.45,22.35,64.0
1275,101.55,22.35,63.0
1295,106.65,22.35,83.0
1296,106.75,22.35,83.0
1297,106.85,22.35,83.0
1298,106.95,22.35,83.0
1299,107.05,22.35,83.0
1300,107.15,22.35,84.0
1301,107.25,22.35,85.0
1302,107.35,22.35,85.0
1303,107.45,22.35,85.0
1304,107.55,22.35,84.0
1305,107.65,22.35,86.0
1306,107.75,22.35,86.0
1307,107.85,22.35,87.0
1308,107.95,22.35,87.0
1309,108.05,22.35,87.0
1310,108.15,22.35,88.0
1311,108.25,22.35,90.0
1312,108.35,22.35,90.0
1313,108.45,22.35,91.0
1314,108.55,22.35,91.0
1315,108.65,22.35,89.0
1316,108.75,22.35,88.0
1317,108.85,22.35,88.0
1318,108.95,22.35,88.0
1319,109.05,22.35,87.0
1320,109.15,22.35,87.0
1321,109.25,22.35,87.0
1322,109.35,22.35,87.0
1323,109.45,22.35,87.0
1324,109.55,22.35,87.0
1325,109.65,22.35,87.0
1326,109.75,22.35,86.0
1327,109.85,22.35,85.0
1328,109.95,22.35,85.0
1329,110.05,22.35,87.0
1330,110.15,22.35,88.0
1331,110.25,22.35,88.0
1332,110.35,22.35,87.0
1333,110.45,22.35,85.0
1334,110.55,22.35,85.0
1335,110.65,22.35,85.0
1336,110.75,22.35,84.0
1337,110.85,22.35,83.0
1338,110.95,22.35,84.0
1339,111.05,22.35,83.0
1340,111.15,22.35,82.0
1341,111.25,22.35,82.0
1342,111.35,22.35,82.0
1343,111.45,22.35,84.0
1344,111.55,22.35,84.0
1345,111.65,22.35,85.0
1346,111.75,22.35,86.0
1347,111.85,22.35,86.0
1348,111.95,22.35,77.0
1349,112.05,22.35,76.0
1350,112.15,22.35,72.0
1351,112.25,22.35,71.0
1352,112.35,22.35,70.0
1353,112.45,22.35,69.0
1354,112.55,22.35,70.0
1355,112.65,22.35,71.0
1356,112.75,22.35,72.0
1357,112.85,22.35,72.0
1358,112.95,22.35,70.0
1359,113.05,22.35,67.0
1360,113.15,22.35,67.0
1361,113.25,22.35,68.0
1362,113.35,22.35,69.0
1363,113.45,22.35,66.0
1364,113.55,22.35,66.0
1367,114.15,22.35,70.0
1368,114.25,22.35,70.0
1371,120.65,22.35,69.0
1372,120.75,22.35,71.0
1373,120.85,22.35,73.0
1376,99.35,22.45,100.0
1377,99.45,22.45,100.0
1378,99.55,22.45,99.0
1379,99.65,22.45,98.0
1380,99.75,22.45,93.0
1381,99.85,22.45,95.0
1382,99.95,22.45,94.0
1383,100.05,22.45,93.0
1384,100.15,22.45,91.0
1385,100.25,22.45,87.0
1386,100.35,22.45,86.0
1387,100.45,22.45,84.0
1388,100.55,22.45,85.0
1389,100.65,22.45,82.0
1390,100.75,22.45,79.0
1391,100.85,22.45,77.0
1392,100.95,22.45,73.0
1393,101.05,22.45,72.0
1394,101.15,22.45,70.0
1395,101.25,22.45,70.0
1396,101.35,22.45,70.0
1397,101.45,22.45,69.0
1398,101.55,22.45,64.0
1399,101.65,22.45,66.0
1401,101.85,22.45,66.0
1402,101.95,22.45,65.0
1404,102.15,22.45,62.0
1405,102.25,22.45,62.0
1411,103.05,22.45,70.0
1425,106.65,22.45,80.0
1426,106.75,22.45,82.0
1427,106.85,22.45,82.0
1428,106.95,22.45,83.0
1429,107.05,22.45,83.0
1430,107.15,22.45,84.0
1431,107.25,22.45,84.0
1432,107.35,22.45,84.0
1433,107.45,22.45,85.0
1434,107.55,22.45,87.0
1435,107.65,22.45,85.0
1436,107.75,22.45,86.0
1437,107.85,22.45,87.0
1438,107.95,22.45,88.0
1439,108.05,22.45,88.0
1440,108.15,22.45,88.0
1441,108.25,22.45,90.0
1442,108.35,22.45,91.0
1443,108.45,22.45,91.0
1444,108.55,22.45,91.0
1445,108.65,22.45,89.0
1446,108.75,22.45,88.0
1447,108.85,22.45,88.0
1448,108.95,22.45,88.0
1449,109.05,22.45,87.0
1450,109.15,22.45,87.0
1451,109.25,22.45,87.0
1452,109.35,22.45,88.0
1453,109.45,22.45,88.0
1454,109.55,22.45,88.0
1455,109.65,22.45,87.0
1456,109.75,22.45,85.0
1457,109.85,22.45,85.0
1458,109.95,22.45,86.0
1459,110.05,22.45,87.0
1460,110.15,22.45,87.0
1461,110.25,22.45,86.0
1462,110.35,22.45,87.0
1463,110.45,22.45,85.0
1464,110.55,22.45,86.0
1465,110.65,22.45,85.0
1466,110.75,22.45,84.0
1467,110.85,22.45,83.0
1468,110.95,22.45,84.0
1469,111.05,22.45,83.0
1470,111.15,22.45,83.0
1471,111.25,22.45,83.0
1472,111.35,22.45,83.0
1473,111.45,22.45,83.0
1474,111.55,22.45,84.0
1475,111.65,22.45,84.0
1476,111.75,22.45,85.0
1477,111.85,22.45,85.0
1478,111.95,22.45,83.0
1479,112.05,22.45,75.0
1480,112.15,22.45,71.0
1481,112.25,22.45,70.0
1482,112.35,22.45,67.0
1483,112.45,22.45,68.0
1484,112.55,22.45,69.0
1485,112.65,22.45,70.0
1486,112.75,22.45,71.0
1487,112.85,22.45,73.0
1488,112.95,22.45,68.0
1489,113.05,22.45,67.0
1490,113.15,22.45,67.0
1491,113.25,22.45,66.0
1492,113.35,22.45,66.0
1493,113.45,22.45,69.0
1494,113.55,22.45,67.0
1495,113.65,22.45,67.0
1497,114.05,22.45,66.0
1498,114.15,22.45,73.0
1502,114.55,22.45,66.0
1504,120.55,22.45,72.0
1505,120.65,22.45,74.0
1506,120.75,22.45,69.0
1507,120.85,22.45,69.0
1512,99.45,22.55,99.0
1513,99.55,22.55,98.0
1514,99.65,22.55,99.0
1515,99.75,22.55,95.0
1516,99.85,22.55,96.0
1517,99.95,22.55,91.0
1518,100.05,22.55,94.0
1519,100.15,22.55,92.0
1520,100.25,22.55,89.0
1521,100.35,22.55,85.0
1522,100.45,22.55,85.0
1523,100.55,22.55,85.0
1524,100.65,22.55,80.0
1525,100.75,22.55,79.0
1526,100.85,22.55,76.0
1527,100.95,22.55,74.0
1528,101.05,22.55,73.0
1529,101.15,22.55,71.0
1530,101.25,22.55,70.0
1531,101.35,22.55,70.0
1532,101.45,22.55,69.0
1533,101.55,22.55,70.0
1534,101.65,22.55,66.0
1535,101.75,22.55,67.0
1536,101.85,22.55,68.0
1537,101.95,22.55,66.0
1538,102.05,22.55,66.0
1539,102.15,22.55,68.0
1540,102.25,22.55,67.0
1547,102.95,22.55,70.0
1548,103.05,22.55,70.0
1549,103.15,22.55,70.0
1557,103.95,22.55,63.0
1566,106.65,22.55,80.0
1567,106.75,22.55,82.0
1568,106.85,22.55,83.0
1569,106.95,22.55,83.0
1570,107.05,22.55,82.0
1571,107.15,22.55,79.0
1572,107.25,22.55,82.0
1573,107.35,22.55,83.0
1574,107.45,22.55,84.0
1575,107.55,22.55,85.0
1576,107.65,22.55,85.0
1577,107.75,22.55,86.0
1578,107.85,22.55,86.0
1579,107.95,22.55,88.0
1580,108.05,22.55,89.0
1581,108.15,22.55,89.0
1582,108.25,22.55,90.0
1583,108.35,22.55,91.0
1584,108.45,22.55,91.0
1585,108.55,22.55,92.0
1586,108.65,22.55,89.0
1587,108.75,22.55,87.0
1588,108.85,22.55,88.0
1589,108.95,22.55,88.0
1590,109.05,22.55,87.0
1591,109.15,22.55,87.0
1592,109.25,22.55,88.0
1593,109.35,22.55,88.0
1594,109.45,22.55,88.0
1595,109.55,22.55,88.0
1596,109.65,22.55,88.0
1597,109.75,22.55,85.0
1598,109.85,22.55,85.0
1599,109.95,22.55,86.0
1600,110.05,22.55,87.0
1601,110.15,22.55,87.0
1602,110.25,22.55,86.0
1603,110.35,22.55,86.0
1604,110.45,22.55,85.0
1605,110.55,22.55,86.0
1606,110.65,22.55,86.0
1607,110.75,22.55,84.0
1608,110.85,22.55,83.0
1609,110.95,22.55,83.0
1610,111.05,22.55,83.0
1611,111.15,22.55,83.0
1612,111.25,22.55,83.0
1613,111.35,22.55,82.0
1614,111.45,22.55,83.0
1615,111.55,22.55,84.0
1616,111.65,22.55,84.0
1617,111.75,22.55,84.0
1618,111.85,22.55,84.0
1619,111.95,22.55,82.0
1620,112.05,22.55,75.0
1621,112.15,22.55,70.0
1622,112.25,22.55,68.0
1623,112.35,22.55,67.0
1624,112.45,22.55,68.0
1625,112.55,22.55,69.0
1626,112.65,22.55,69.0
1627,112.75,22.55,70.0
1628,112.85,22.55,71.0
1629,112.95,22.55,68.0
1630,113.05,22.55,68.0
1631,113.15,22.55,68.0
1632,113.25,22.55,66.0
1633,113.35,22.55,64.0
1634,113.45,22.55,64.0
1635,113.55,22.55,68.0
1636,113.85,22.55,75.0
1637,113.95,22.55,67.0
1638,114.05,22.55,66.0
1639,114.15,22.55,68.0
1642,114.45,22.55,74.0
1643,114.55,22.55,66.0
1644,114.85,22.55,62.0
1647,120.35,22.55,68.0
1648,120.45,22.55,67.0
1649,120.55,22.55,72.0
1650,120.65,22.55,72.0
1651,120.75,22.55,71.0
1652,120.85,22.55,68.0
1653,120.95,22.55,67.0
1657,99.45,22.65,99.0
1658,99.55,22.65,100.0
1659,99.65,22.65,99.0
1660,99.75,22.65,95.0
1661,99.85,22.65,94.0
1662,99.95,22.65,95.0
1663,100.05,22.65,93.0
1664,100.15,22.65,90.0
1665,100.25,22.65,88.0
1666,100.35,22.65,87.0
1667,100.45,22.65,89.0
1668,100.55,22.65,82.0
1669,100.65,22.65,82.0
1670,100.75,22.65,80.0
1671,100.85,22.65,76.0
1672,100.95,22.65,74.0
1673,101.05,22.65,74.0
1674,101.15,22.65,74.0
1675,101.25,22.65,70.0
1676,101.35,22.65,70.0
1677,101.45,22.65,71.0
1678,101.55,22.65,70.0
1679,101.65,22.65,68.0
1680,101.75,22.65,67.0
1681,101.85,22.65,68.0
1682,101.95,22.65,68.0
1683,102.05,22.65,68.0
1684,102.15,22.65,67.0
1685,102.25,22.65,68.0
1686,102.35,22.65,66.0
1691,102.85,22.65,70.0
1692,102.95,22.65,69.0
1693,103.05,22.65,69.0
1694,103.15,22.65,68.0
1698,103.55,22.65,70.0
1701,103.85,22.65,66.0
1702,103.95,22.65,66.0
1715,106.75,22.65,77.0
1716,106.85,22.65,80.0
1717,106.95,22.65,78.0
1718,107.05,22.65,78.0
1719,107.15,22.65,79.0
1720,107.25,22.65,78.0
1721,107.35,22.65,81.0
1722,107.45,22.65,83.0
1723,107.55,22.65,83.0
1724,107.65,22.65,84.0
1725,107.75,22.65,84.0
1726,107.85,22.65,85.0
1727,107.95,22.65,86.0
1728,108.05,22.65,88.0
1729,108.15,22.65,89.0
1730,108.25,22.65,90.0
1731,108.35,22.65,91.0
1732,108.45,22.65,92.0
1733,108.55,22.65,91.0
1734,108.65,22.65,89.0
1735,108.75,22.65,88.0
1736,108.85,22.65,87.0
1737,108.95,22.65,87.0
1738,109.05,22.65,88.0
1739,109.15,22.65,88.0
1740,109.25,22.65,89.0
1741,109.35,22.65,89.0
1742,109.45,22.65,89.0
1743,109.55,22.65,88.0
1744,109.65,22.65,88.0
1745,109.75,22.65,86.0
1746,109.85,22.65,86.0
1747,109.95,22.65,86.0
1748,110.05,22.65,87.0
1749,110.15,22.65,88.0
1750,110.25,22.65,87.0
1751,110.35,22.65,86.0
1752,110.45,22.65,86.0
1753,110.55,22.65,85.0
1754,110.65,22.65,84.0
1755,110.75,22.65,83.0
1756,110.85,22.65,83.0
1757,110.95,22.65,83.0
1758,111.05,22.65,83.0
1759,111.15,22.65,83.0
1760,111.25,22.65,83.0
1761,111.35,22.65,83.0
1762,111.45,22.65,84.0
1763,111.55,22.65,84.0
1764,111.65,22.65,84.0
1765,111.75,22.65,84.0
1766,111.85,22.65,84.0
1767,111.95,22.65,75.0
1768,112.05,22.65,72.0
1769,112.15,22.65,71.0
1770,112.25,22.65,70.0
1771,112.35,22.65,68.0
1772,112.45,22.65,69.0
1773,112.55,22.65,69.0
1774,112.65,22.65,69.0
1775,112.75,22.65,70.0
1776,112.85,22.65,70.0
1777,112.95,22.65,68.0
1778,113.05,22.65,68.0
1779,113.15,22.65,67.0
1780,113.25,22.65,68.0
1781,113.35,22.65,65.0
1782,113.45,22.65,63.0
1783,113.55,22.65,66.0
1784,113.85,22.65,75.0
1785,113.95,22.65,69.0
1786,114.05,22.65,67.0
1787,114.15,22.65,69.0
1788,114.25,22.65,68.0
1789,114.35,22.65,71.0
1790,114.45,22.65,73.0
1791,114.55,22.65,67.0
1792,114.75,22.65,63.0
1793,114.85,22.65,60.0
1794,114.95,22.65,62.0
1795,115.45,22.65,68.0
1796,115.55,22.65,68.0
1798,120.35,22.65,66.0
1799,120.45,22.65,64.0
1800,120.55,22.65,70.0
1801,120.65,22.65,70.0
1802,120.75,22.65,68.0
1803,120.85,22.65,66.0
1804,120.95,22.65,64.0
1808,99.35,22.75,98.0
1809,99.45,22.75,99.0
1810,99.55,22.75,98.0
1811,99.65,22.75,98.0
1812,99.75,22.75,97.0
1813,99.85,22.75,94.0
1814,99.95,22.75,92.0
1815,100.05,22.75,90.0
1816,100.15,22.75,89.0
1817,100.25,22.75,88.0
1818,100.35,22.75,86.0
1819,100.45,22.75,86.0
1820,100.55,22.75,85.0
1821,100.65,22.75,79.0
1822,100.75,22.75,79.0
1823,100.85,22.75,78.0
1824,100.95,22.75,72.0
1825,101.05,22.75,71.0
1826,101.15,22.75,71.0
1827,101.25,22.75,73.0
1828,101.35,22.75,73.0
1829,101.45,22.75,73.0
1830,101.55,22.75,72.0
1831,101.65,22.75,69.0
1832,101.75,22.75,69.0
1833,101.85,22.75,69.0
1834,101.95,22.75,69.0
1835,102.05,22.75,69.0
1836,102.15,22.75,68.0
1837,102.25,22.75,69.0
1838,102.35,22.75,68.0
1839,102.45,22.75,68.0
1840,102.55,22.75,68.0
1841,102.65,22.75,67.0
1842,102.75,22.75,68.0
1843,102.85,22.75,68.0
1844,102.95,22.75,70.0
1845,103.05,22.75,69.0
1846,103.15,22.75,70.0
1847,103.25,22.75,70.0
1849,103.45,22.75,70.0
1850,103.55,22.75,70.0
1852,103.75,22.75,67.0
1853,103.85,22.75,67.0
1854,103.95,22.75,66.0
1855,104.05,22.75,67.0
1858,104.35,22.75,67.0
1859,104.45,22.75,66.0
1876,106.85,22.75,77.0
1877,106.95,22.75,77.0
1878,107.05,22.75,77.0
1879,107.15,22.75,77.0
1880,107.25,22.75,77.0
1881,107.35,22.75,78.0
1882,107.45,22.75,78.0
1883,107.55,22.75,80.0
1884,107.65,22.75,79.0
1885,107.75,22.75,81.0
1886,107.85,22.75,84.0
1887,107.95,22.75,86.0
1888,108.05,22.75,85.0
1889,108.15,22.75,88.0
1890,108.25,22.75,89.0
1891,108.35,22.75,90.0
1892,108.45,22.75,92.0
1893,108.55,22.75,91.0
1894,108.65,22.75,89.0
1895,108.75,22.75,87.0
1896,108.85,22.75,87.0
1897,108.95,22.75,88.0
1898,109.05,22.75,89.0
1899,109.15,22.75,89.0
1900,109.25,22.75,90.0
1901,109.35,22.75,90.0
1902,109.45,22.75,90.0
1903,109.55,22.75,89.0
1904,109.65,22.75,88.0
1905,109.75,22.75,87.0
1906,109.85,22.75,85.0
1907,109.95,22.75,85.0
1908,110.05,22.75,85.0
1909,110.15,22.75,85.0
1910,110.25,22.75,86.0
1911,110.35,22.75,87.0
1912,110.45,22.75,87.0
1913,110.55,22.75,85.0
1914,110.65,22.75,84.0
1915,110.75,22.75,83.0
1916,110.85,22.75,83.0
1917,110.95,22.75,83.0
1918,111.05,22.75,83.0
1919,111.15,22.75,83.0
1920,111.25,22.75,82.0
1921,111.35,22.75,83.0
1922,111.45,22.75,84.0
1923,111.55,22.75,85.0
1924,111.65,22.75,85.0
1925,111.75,22.75,84.0
1926,111.85,22.75,84.0
1927,111.95,22.75,75.0
1928,112.05,22.75,73.0
1929,112.15,22.75,71.0
1930,112.25,22.75,71.0
1931,112.35,22.75,69.0
1932,112.45,22.75,69.0
1933,112.55,22.75,69.0
1934,112.65,22.75,70.0
1935,112.75,22.75,70.0
1936,112.85,22.75,70.0
1937,112.95,22.75,70.0
1938,113.05,22.75,68.0
1939,113.15,22.75,68.0
1940,113.25,22.75,68.0
1941,113.35,22.75,65.0
1942,113.45,22.75,64.0
1943,113.55,22.75,61.0
1944,113.65,22.75,66.0
1945,113.75,22.75,71.0
1946,113.85,22.75,69.0
1947,113.95,22.75,68.0
1948,114.05,22.75,68.0
1949,114.15,22.75,68.0
1950,114.25,22.75,68.0
1951,114.35,22.75,69.0
1952,114.45,22.75,68.0
1953,114.55,22.75,67.0
1954,114.65,22.75,68.0
1955,114.75,22.75,66.0
1956,114.85,22.75,63.0
1957,114.95,22.75,61.0
1958,115.05,22.75,59.0
1959,115.15,22.75,62.0
1960,115.25,22.75,64.0
1961,115.35,22.75,66.0
1962,115.45,22.75,65.0
1963,115.55,22.75,66.0
1964,115.85,22.75,74.0
1965,120.25,22.75,67.0
1966,120.35,22.75,62.0
1967,120.45,22.75,62.0
1968,120.55,22.75,65.0
1969,120.65,22.75,61.0
1970,120.75,22.75,64.0
1971,120.85,22.75,63.0
1972,120.95,22.75,63.0
1973,121.05,22.75,63.0
1974,121.15,22.75,66.0
1979,99.55,22.85,98.0
1980,99.65,22.85,98.0
1981,99.75,22.85,94.0
1982,99.85,22.85,93.0
1983,99.95,22.85,91.0
1984,100.05,22.85,91.0
1985,100.15,22.85,88.0
1986,100.25,22.85,87.0
1987,100.35,22.85,86.0
1988,100.45,22.85,87.0
1989,100.55,22.85,83.0
1990,100.65,22.85,83.0
1991,100.75,22.85,79.0
1992,100.85,22.85,79.0
1993,100.95,22.85,74.0
1994,101.05,22.85,74.0
1995,101.15,22.85,72.0
1996,101.25,22.85,74.0
1997,101.35,22.85,77.0
1998,101.45,22.85,76.0
1999,101.55,22.85,72.0
2000,101.65,22.85,71.0
2001,101.75,22.85,71.0
2002,101.85,22.85,71.0
2003,101.95,22.85,70.0
2004,102.05,22.85,70.0
2005,102.15,22.85,69.0
2006,102.25,22.85,69.0
2007,102.35,22.85,70.0
2008,102.45,22.85,69.0
2009,102.55,22.85,68.0
2010,102.65,22.85,66.0
2011,102.75,22.85,67.0
2012,102.85,22.85,67.0
2013,102.95,22.85,68.0
2014,103.05,22.85,70.0
2015,103.15,22.85,71.0
2016,103.25,22.85,71.0
2017,103.35,22.85,70.0
2018,103.45,22.85,70.0
2019,103.55,22.85,69.0
2020,103.65,22.85,68.0
2021,103.75,22.85,66.0
2022,103.85,22.85,65.0
2023,103.95,22.85,66.0
2024,104.05,22.85,67.0
2025,104.15,22.85,66.0
2026,104.25,22.85,65.0
2027,104.35,22.85,66.0
2028,104.45,22.85,66.0
2029,104.55,22.85,65.0
2030,104.65,22.85,65.0
2046,106.75,22.85,73.0
2047,106.85,22.85,74.0
2048,106.95,22.85,75.0
2049,107.05,22.85,76.0
2050,107.15,22.85,77.0
2051,107.25,22.85,77.0
2052,107.35,22.85,77.0
2053,107.45,22.85,77.0
2054,107.55,22.85,77.0
2055,107.65,22.85,78.0
2056,107.75,22.85,78.0
2057,107.85,22.85,82.0
2058,107.95,22.85,85.0
2059,108.05,22.85,86.0
2060,108.15,22.85,86.0
2061,108.25,22.85,89.0
2062,108.35,22.85,89.0
2063,108.45,22.85,89.0
2064,108.55,22.85,88.0
2065,108.65,22.85,88.0
2066,108.75,22.85,88.0
2067,108.85,22.85,88.0
2068,108.95,22.85,88.0
2069,109.05,22.85,90.0
2070,109.15,22.85,89.0
2071,109.25,22.85,89.0
2072,109.35,22.85,88.0
2073,109.45,22.85,89.0
2074,109.55,22.85,89.0
2075,109.65,22.85,88.0
2076,109.75,22.85,85.0
2077,109.85,22.85,84.0
2078,109.95,22.85,84.0
2079,110.05,22.85,84.0
2080,110.15,22.85,84.0
2081,110.25,22.85,85.0
2082,110.35,22.85,86.0
2083,110.45,22.85,88.0
2084,110.55,22.85,88.0
2085,110.65,22.85,83.0
2086,110.75,22.85,82.0
2087,110.85,22.85,82.0
2088,110.95,22.85,82.0
2089,111.05,22.85,82.0
2090,111.15,22.85,81.0
2091,111.25,22.85,81.0
2092,111.35,22.85,82.0
2093,111.45,22.85,82.0
2094,111.55,22.85,83.0
2095,111.65,22.85,83.0
2096,111.75,22.85,84.0
2097,111.85,22.85,84.0
2098,111.95,22.85,75.0
2099,112.05,22.85,73.0
2100,112.15,22.85,72.0
2101,112.25,22.85,71.0
2102,112.35,22.85,69.0
2103,112.45,22.85,70.0
2104,112.55,22.85,70.0
2105,112.65,22.85,69.0
2106,112.75,22.85,70.0
2107,112.85,22.85,69.0
2108,112.95,22.85,71.0
2109,113.05,22.85,71.0
2110,113.15,22.85,72.0
2111,113.25,22.85,68.0
2112,113.35,22.85,67.0
2113,113.45,22.85,63.0
2114,113.55,22.85,65.0
2115,113.65,22.85,68.0
2116,113.75,22.85,69.0
2117,113.85,22.85,70.0
2118,113.95,22.85,68.0
2119,114.05,22.85,68.0
2120,114.15,22.85,68.0
2121,114.25,22.85,67.0
2122,114.35,22.85,67.0
2123,114.45,22.85,68.0
2124,114.55,22.85,66.0
2125,114.65,22.85,66.0
2126,114.75,22.85,66.0
2127,114.85,22.85,63.0
2128,114.95,22.85,62.0
2129,115.05,22.85,62.0
2130,115.15,22.85,61.0
2131,115.25,22.85,65.0
2132,115.35,22.85,63.0
2133,115.45,22.85,65.0
2134,115.55,22.85,67.0
2135,115.65,22.85,68.0
2136,115.75,22.85,71.0
2137,115.85,22.85,72.0
2138,115.95,22.85,76.0
2139,116.05,22.85,78.0
2140,116.15,22.85,82.0
2142,120.25,22.85,67.0
2143,120.35,22.85,62.0
2144,120.45,22.85,62.0
2145,120.55,22.85,64.0
2146,120.65,22.85,62.0
2147,120.75,22.85,63.0
2148,120.85,22.85,62.0
2149,120.95,22.85,64.0
2150,121.05,22.85,63.0
2151,121.15,22.85,64.0
2160,99.65,22.95,97.0
2161,99.75,22.95,94.0
2162,99.85,22.95,90.0
2163,99.95,22.95,90.0
2164,100.05,22.95,90.0
2165,100.15,22.95,90.0
2166,100.25,22.95,88.0
2167,100.35,22.95,87.0
2168,100.45,22.95,86.0
2169,100.55,22.95,84.0
2170,100.65,22.95,83.0
2171,100.75,22.95,82.0
2172,100.85,22.95,83.0
2173,100.95,22.95,77.0
2174,101.05,22.95,76.0
2175,101.15,22.95,75.0
2176,101.25,22.95,77.0
2177,101.35,22.95,81.0
2178,101.45,22.95,79.0
2179,101.55,22.95,75.0
2180,101.65,22.95,72.0
2181,101.75,22.95,72.0
2182,101.85,22.95,72.0
2183,101.95,22.95,72.0
2184,102.05,22.95,71.0
2185,102.15,22.95,70.0
2186,102.25,22.95,71.0
2187,102.35,22.95,71.0
2188,102.45,22.95,70.0
2189,102.55,22.95,69.0
2190,102.65,22.95,67.0
2191,102.75,22.95,65.0
2192,102.85,22.95,67.0
2193,102.95,22.95,69.0
2194,103.05,22.95,71.0
2195,103.15,22.95,71.0
2196,103.25,22.95,70.0
2197,103.35,22.95,69.0
2198,103.45,22.95,71.0
2199,103.55,22.95,68.0
2200,103.65,22.95,67.0
2201,103.75,22.95,65.0
2202,103.85,22.95,65.0
2203,103.95,22.95,64.0
2204,104.05,22.95,66.0
2205,104.15,22.95,65.0
2206,104.25,22.95,66.0
2207,104.35,22.95,66.0
2208,104.45,22.95,66.0
2209,104.55,22.95,65.0
2210,104.65,22.95,66.0
2211,104.75,22.95,67.0
2212,104.85,22.95,67.0
2220,105.95,22.95,73.0
2223,106.25,22.95,73.0
2224,106.35,22.95,73.0
2225,106.45,22.95,72.0
2226,106.55,22.95,74.0
2227,106.65,22.95,73.0
2228,106.75,22.95,73.0
2229,106.85,22.95,73.0
2230,106.95,22.95,74.0
2231,107.05,22.95,74.0
2232,107.15,22.95,77.0
2233,107.25,22.95,77.0
2234,107.35,22.95,76.0
2235,107.45,22.95,76.0
2236,107.55,22.95,77.0
2237,107.65,22.95,78.0
2238,107.75,22.95,78.0
2239,107.85,22.95,80.0
2240,107.95,22.95,84.0
2241,108.05,22.95,85.0
2242,108.15,22.95,85.0
2243,108.25,22.95,86.0
2244,108.35,22.95,88.0
2245,108.45,22.95,88.0
2246,108.55,22.95,87.0
2247,108.65,22.95,88.0
2248,108.75,22.95,87.0
2249,108.85,22.95,87.0
2250,108.95,22.95,89.0
2251,109.05,22.95,90.0
